time_sec,delta_raw,delta_smooth,theta_raw,theta_smooth,alpha_raw,alpha_smooth,low_beta_raw,low_beta_smooth,high_beta_raw,high_beta_smooth,gamma_raw,gamma_smooth
1.0,44.13611283857277,156.43141906524812,5.3883506003079855,5.176443870352422,34.060843865118585,24.754839452193206,1.6509680589251303,0.9280285299490308,3.043971950945413,2.256442507496902,1.035139530593805,0.9950808340982261
2.0,203.41845933525354,135.96042483266166,3.9167734349656413,6.2324713244653145,24.507899561609847,25.775855733336527,0.8013510783483448,1.1287038419302573,1.9299065365069898,2.272685737638008,0.9817034453588946,0.9875871575074111
3.0,38.39720500728672,117.7080135774623,2.8056198561311385,7.190934006369301,13.277079518244797,26.714569037851618,1.1537661365098932,1.3141214641623824,1.8582763490412861,2.287662029817423,1.101102683907654,0.9817772687094735
4.0,72.4388838354671,101.58794783830129,13.246317955959459,8.056123097035115,30.377798520055027,27.573737601224202,1.7475471438560564,1.484792575125991,3.3009047418266606,2.3014359772638864,1.1291921028602308,0.9775572604725932
5.0,96.24390902693328,87.5139901538299,11.105121467149846,8.832329777433493,31.156986636828083,28.356119658940006,1.0434833629482094,1.641228353301667,2.886143198004162,2.3140721732061396,0.9071235708621413,0.9748332255649499
6.0,120.30730425295178,75.3999030626994,15.4049427173155,9.52384522853517,34.80726893444685,29.064473446484758,2.335367880640355,1.7839399771699949,1.7033823893536761,2.3256352108729215,0.5684404839448073,0.9735112567547237
7.0,76.06569826165199,65.15944910356107,11.719127012265872,10.134960631310879,41.9076576442514,29.70155719934419,2.75530713710015,1.91343862521156,3.1593310430545816,2.3361896834929725,1.323739355125659,0.9734974468100944
8.0,75.28916591362984,56.70639081506617,9.221453587486025,10.669967166731357,17.78577915615379,30.270129153004028,0.9571735047571406,2.0302354759069465,1.9160694403812928,2.345800184295033,0.48706629309631955,0.9746978884992418
9.0,19.16405280563126,49.954490735865946,10.06670461645134,11.133156015767337,9.776843249212632,30.772947542949993,1.9631769615217771,2.1348417077367383,1.117691098784338,2.354531306507843,1.3761006572062287,0.9770186745903457
10.0,16.849466089293376,44.817511404611665,8.57864834499164,11.528818359389556,27.661553065156596,31.212770604667824,1.631053064213162,2.2277684991815208,1.7246816659773332,2.362447643360142,0.7172844852580136,0.9803658978515862
11.0,57.87951507750516,41.20921535995461,10.949241038961821,11.861245378568746,57.43959757296169,31.59235657364324,2.7160853842284194,2.309527028721878,2.186229746746079,2.3696137880806707,1.1482057188654866,0.9846456510511431
12.0,61.06879779412944,39.04336514054606,9.31058281802541,12.134728254275647,19.150983389027818,31.914463685361973,1.9406861094029164,2.3806284748383946,2.013677275151007,2.376094333898169,0.8641668218213635,0.989764026957196
13.0,281.1147217556654,38.23372328503724,15.498716246996612,12.353558167480989,16.6523724020214,32.18185017530975,3.489324339905333,2.4415840160116544,1.8251445754063922,2.381953874041377,1.2190933252756917,0.995627118337925
14.0,20.036240086118553,38.69405233207945,9.764234692626136,12.52202629915551,24.449257068139456,32.3972742789723,2.9052746860318424,2.4929048307222432,2.4707696625598965,2.387257001739034,0.9836203124811059,1.00214101796151
15.0,135.37831968934847,40.33811482032395,12.576308870139439,12.644423830269941,54.789427427298875,32.56349423183534,1.6983125802720482,2.5351020974507446,2.409398642461555,2.3920683102198814,1.1546911245922296,1.009211818596131
16.0,91.76547661425077,43.079673288421986,15.86576057960793,12.72504194179502,41.76776932362623,32.68326826938461,1.7849724049712778,2.5686869946777438,2.0733319761797784,2.3964523927126584,0.7760786294279962,1.0167456130099672
17.0,86.16694221564005,46.83249027502484,4.865880994685018,12.768171814701482,33.9927930674955,32.75935462710584,2.248384411995194,2.5941707008838244,2.141457458952546,2.4004738424461056,0.8161665958755734,1.0246484939711993
18.0,78.6846642640061,51.51032831878379,8.65065638512261,12.778104629960062,23.55927641949797,32.794511540484756,1.503237574043314,2.6120643945495714,1.8352766799319986,2.4041972526489626,0.9691676111647709,1.0328265542480066
19.0,84.68173758931485,57.02694995835006,8.687380899353995,12.759131568541495,22.66808366935495,32.79149724500707,1.296681236941796,2.6228792541555697,2.7134910847036036,2.4076872165499696,0.9869966538031583,1.041185886608569
20.0,87.11197362785546,63.296117732374995,19.32875984675372,12.715543811416513,52.43709112727219,32.753069976158535,3.5883567966874734,2.627126458182403,2.7015108638235725,2.411008327377867,1.088527131332102,1.0496325838210667
21.0,36.587594193000115,70.23159417950973,10.730193243157403,12.651632539555854,32.486080225981276,32.68198796942485,1.6603164195395639,2.6253171851106565,3.190452731907733,2.414225178361394,1.2916649393800066,1.0580727386536795
22.0,70.55984862114488,77.74714183840564,7.160248192765755,12.571688933930252,53.72722071561626,32.581009460291774,1.5515789566883718,2.6179626134209144,2.4223534775698354,2.4174023627292915,1.3652851824956937,1.066412443874587
23.0,32.89444092055714,85.75652324771403,18.584456216432123,12.480004175510443,34.54030772396114,32.452892684245015,8.658112825820652,2.6055739215937614,2.42270565832971,2.4206044737102994,0.8881475075985104,1.0745577922519693
24.0,27.138993816806988,94.17350094608597,9.602236042237013,12.38086944526716,23.414865454012386,32.300395876770295,2.1985474614946714,2.5886622881097816,3.246405143316209,2.4238961045331577,0.8691543046465332,1.082414876554006
25.0,11.356626332815772,102.911837472173,26.160888560280075,12.278575924171138,37.06362118828629,32.12627727335336,3.5103395400255044,2.5677388914495602,3.3901087547671844,2.4273418484266065,1.3624750748368297,1.0898897895488773
26.0,44.47086798710757,111.88529536462369,11.65159233864423,12.177414793192895,31.49611301738865,31.933295109479324,3.6578170758576163,2.5433149100936343,3.9700204822739105,2.431006298619339,0.7097533757930969,1.0968886240047422
27.0,14.471839871358284,115.81861318199621,17.55992535763989,11.080030769685502,28.64388618383423,31.790394685673014,1.5468851700312038,2.412301893490283,3.7238078988049503,2.3739993062558105,1.319309509380732,1.0747920797056665
28.0,39.03360071199812,128.46234997152231,8.416855370464324,11.444942504174964,22.507753004765203,32.018708103836346,3.3920665597944373,2.402511676128434,2.5237613200013147,2.3793823392542968,1.058686045388495,1.0693716811772325
29.0,43.668674993013575,136.91374728596662,16.61645250517685,11.93598629009984,10.809120596907917,31.770847496286066,2.340838284523189,2.413646742038364,1.6788325079537094,2.4241917032171387,0.8358278813104802,1.0721230285459031
30.0,19.36472713213358,145.60551851115724,8.165741191018203,12.560524693060929,20.985768845880962,31.844579764559025,1.2127241564795024,2.418553271913261,1.6884148238067165,2.5188542528543176,0.7503947731288909,1.0687415036123846
31.0,132.12752491148524,153.05356377703615,9.98038101726943,13.104774478173962,31.760586204609474,31.56906789915511,1.5816694160250773,2.4009957932056722,2.2258114133788323,2.581593486926689,1.3376701424150677,1.0729599592801105
32.0,209.77601365533783,161.87025777229928,8.324233341881012,13.47211514321122,34.7800734797562,31.53126002647649,1.2327131422844158,2.419290854051003,2.084278024782526,2.5988134567279157,1.4290741546601176,1.0657680242552414
33.0,58.256093923553834,168.3529577176215,14.182349011133889,13.905103922385242,7.360950920215023,31.741819463849538,1.2628449371894144,2.464600025553141,1.4010338256322576,2.672058391560643,1.0242259516318548,1.083422220346515
34.0,166.44385633722723,171.34477988219965,9.140529222020938,14.415820622151822,53.012750410652075,31.162010721849647,1.4706416048445092,2.466055302942552,2.2917118351854064,2.6942619585805945,2.510767692485069,1.0669304292800696
35.0,32.26013168154546,139.04760340061017,11.908429523739226,14.772449173847926,40.946031181602706,29.503937673219212,2.444016147797062,2.4661166145392737,2.847160677021469,2.672889637444648,1.2699650048860434,1.0903971660763763
36.0,14.722088242158815,144.61135183486658,10.746498601649673,15.054062137588131,32.863035624870236,29.176630875923294,3.698125140655366,2.44787364669696,1.8584161717904266,2.6696495311230772,0.9692992162547198,1.0805052406339124
37.0,103.53939425190941,154.33635561017022,16.521571937206133,15.292837548856735,42.4890879792872,29.701348481192735,1.902775498448516,2.4529638629378976,2.500400758236059,2.6694009227125317,0.7454309529272881,1.102541721922967
38.0,1221.4745639943326,161.96326137986213,20.536126770365193,15.348277957467413,43.474180196543344,29.057041706826936,4.723726638167506,2.4406567758691944,2.8689252136223367,2.6632473442593754,0.9892059063626907,1.1092222834727643
39.0,732.3872267951454,177.5210356344802,13.874737016219942,15.630307603001324,29.66427036064175,28.11342902968574,1.8645790226062706,2.451257759812779,2.9966652425001223,2.635349926951278,1.0388630777422998,1.122896007498197
40.0,62.431317330332895,184.64909260300658,8.453786758766968,15.659858254028219,8.71937410709956,27.696499275968353,1.4645537353694338,2.4525286128706667,2.1698438206197244,2.6506269266045654,0.743012225368491,1.1359756989294854
41.0,58.585262115218626,194.09040827874634,18.861324392272913,15.867691076588322,18.168497457865996,28.205727485778702,2.4570636785968913,2.405875970639471,3.9237118158293307,2.656922570347098,0.9055676099660304,1.1561490699534995
42.0,42.3362169760387,200.13662175670476,7.207069883029291,16.323503378673568,19.98854916274732,28.41049214106716,1.0172849388940814,2.360415827061146,1.630192713733401,2.6262341657288943,0.8043583219801798,1.1578360661781604
43.0,11.129013417165737,178.77856088970793,10.367103651397901,16.386279819102654,24.202845923180444,28.373180614207218,1.705892519583378,2.3093706534174117,1.7528128385050161,2.6074755348515435,1.0758603797717865,1.157409793646657
44.0,90.42033307864234,-179.49440095637118,13.27768651539795,16.305939117102326,32.12169342515719,28.26388791811354,1.4937312455925875,2.229826814905278,2.203775434147623,2.558134087952459,1.3856634401718666,1.1498915765889284
45.0,179.9191463453312,-101.88570361575016,13.396264838239485,16.2711280939171,33.28095764265069,27.851980084967337,2.1330798956648542,2.0931461986476245,2.031447680838346,2.505056357260618,0.7286406355573649,1.1318962384017217
46.0,487.4007229518875,-19.936370426526718,11.420086829891897,16.35313794673802,34.256137400231836,28.043446089858072,2.627087318770279,2.061383060192691,2.938251188435908,2.4742401528122726,0.8193313260123449,1.1248937078879542
47.0,420.2179372724909,53.640557005446965,5.5209031772179955,15.923795827636921,34.82053117477549,27.050964713715313,2.1620003147123326,2.0082548602460344,2.0966493774728443,2.418973098325389,1.0990554788100022,1.1268036621716435
