time_sec,delta_raw,delta_smooth,theta_raw,theta_smooth,alpha_raw,alpha_smooth,low_beta_raw,low_beta_smooth,high_beta_raw,high_beta_smooth,gamma_raw,gamma_smooth
1.0,11.358895774700454,77.96406799936318,2.158442400264414,3.8985140677827195,13.65794857156528,8.327355709646305,1.7973085636504949,1.7035237291636889,3.463264375785397,2.971024411326581,1.196813840681515,1.6991416479680164
2.0,20.00636823814117,66.33623619125473,3.3201199362512437,3.7806268066953317,19.343095462972762,8.457587493835577,1.434809975498617,1.650136708817468,2.1957227358500084,3.098781385978098,1.8018619656456103,1.713305195761878
3.0,84.69407497340028,55.99696329318068,5.380722887395605,3.6729337276282754,6.775802462062062,8.565190999295607,2.7672680243262042,1.601761945278325,3.9328367923341423,3.2169427361728458,2.0145608835757964,1.7289391393013878
4.0,22.424946199747936,46.892450368080794,4.13224650181423,3.5750937327080696,2.791135923496576,8.651288532958239,0.7604251424075268,1.5582154059268238,4.823103042484489,3.3258461733727036,2.1029844284466437,1.7459016601680772
5.0,13.587753572036673,38.96889847889482,2.5795724668773876,3.486765724061234,1.657348564457111,8.717002401755316,1.0422159115928618,1.5193130581435301,2.313483396555495,3.425829409039552,3.2001094845456417,1.7640509399434787
6.0,27.729292596359663,32.1725086885625,4.536045610581539,3.407608603814287,1.018704847403488,8.763454912618684,0.7386714421728988,1.484870869309008,2.6450001691127563,3.517230154635269,1.225766454870305,1.7832451602091235
7.0,93.24864511266082,26.449482060023563,2.4218034361358614,3.337281274093748,7.957455286183038,8.791768372480188,2.4187558701232383,1.4547048068038222,3.899859809839022,3.600386121621736,1.1986235491776638,1.8033425025465435
8.0,79.47868237548167,21.74601965621777,3.092688919212917,3.275442637026136,7.170175331976809,8.80306508827167,1.0363603101716734,1.4286308380085373,3.057159073901463,3.675635021460832,2.2273620742904328,1.8242011485372707
9.0,33.754000472616454,18.00832254008487,3.1944273740848463,3.22175159473797,3.409665555450298,8.798467366924974,1.590043757227651,1.4064649303037184,2.7870034803504886,3.743314565614437,1.1689478022663886,1.8456792797628367
10.0,15.073551684918819,15.182591774564585,2.519935323489004,3.1758670493557686,1.94562667284715,8.779097515371946,0.9229963624644052,1.3880230510699298,4.095918330034872,3.8037624655444304,1.7194159592601421,1.8676350778047734
