6, 8, 20, 0, 0, 0, 0, 3, 0, 0, 0
8, 8, 20, 0, 0, 0, 0, 3, 0, 0, 0
7, 6, 21, 0, 0, 0, 0, 3, 0, 0, 0
3, 7, 21, 0, 0, 0, 0, 3, 0, 0, 0
2, 9, 22, 0, 0, 0, 0, 3, 0, 0, 0
8, 12, 22, 0, 0, 0, 0, 3, 0, 0, 0
13, 12, 22, 0, 0, 0, 0, 3, 7984, 592, 1184
12, 12, 22, 0, 0, 0, 0, 3, 0, 0, 0
10, 14, 21, 0, 0, 0, 0, 3, 0, 0, 0
14, 17, 21, 0, 0, 0, 0, 3, 0, 0, 0
16, 17, 20, 0, 0, 0, 0, 3, 0, 0, 0
17, 17, 20, 0, 0, 0, 0, 3, 0, 0, 0
16, 19, 21, 0, 0, 0, 0, 3, 0, 0, 0
16, 21, 21, 0, 0, 0, 0, 3, 0, 0, 0
18, 21, 21, 0, 0, 0, 0, 3, 0, 0, 0
16, 16, 22, 0, 0, 0, 0, 3, 8016, 656, 1232
12, 13, 23, 0, 0, 0, 0, 3, 0, 0, 0
16, 13, 23, 0, 0, 0, 0, 3, 0, 0, 0
22, 13, 23, 0, 0, 0, 0, 3, 0, 0, 0
24, 13, 23, 0, 0, 0, 0, 3, 0, 0, 0
21, 15, 22, 0, 0, 0, 0, 3, 0, 0, 0
17, 17, 22, 0, 0, 0, 0, 3, 0, 0, 0
18, 19, 21, 0, 0, 0, 0, 3, 0, 0, 0
21, 19, 19, 0, 0, 0, 0, 3, 0, 0, 0
20, 17, 18, 0, 0, 0, 0, 3, 0, 0, 0
17, 16, 17, 0, 0, 0, 0, 3, 7984, 640, 0
17, 16, 16, 0, 0, 0, 0, 3, 0, 0, 1216
20, 16, 15, 0, 0, 0, 0, 3, 0, 0, 0
19, 14, 14, 0, 0, 0, 0, 3, 0, 0, 0
15, 14, 13, 0, 0, 0, 0, 3, 0, 0, 0
11, 14, 13, 0, 0, 0, 0, 3, 0, 0, 0
11, 13, 13, 0, 0, 0, 0, 3, 0, 0, 0
14, 12, 13, 0, 0, 0, 0, 3, 0, 0, 0
18, 11, 14, 0, 0, 0, 0, 3, 0, 0, 0
18, 11, 15, 0, 0, 0, 0, 3, 0, 0, 0
16, 12, 15, 0, 0, 0, 0, 3, 8016, 624, 1168
13, 10, 16, 0, 0, 0, 0, 3, 0, 0, 0
15, 10, 16, 0, 0, 0, 0, 3, 0, 0, 0
18, 12, 17, 0, 0, 0, 0, 3, 0, 0, 0
21, 14, 17, 0, 0, 0, 0, 3, 0, 0, 0
21, 14, 17, 0, 0, 0, 0, 3, 0, 0, 0
14, 12, 17, 0, 0, 0, 0, 3, 0, 0, 0
10, 10, 17, 0, 0, 0, 0, 3, 0, 0, 0
10, 8, 17, 0, 0, 0, 0, 3, 0, 0, 0
15, 4, 17, 0, 0, 0, 0, 3, 0, 0, 0
13, -1, 17, 0, 0, 0, 0, 3, 0, 0, 0
1, -2, 16, 0, 0, 0, 0, 3, 8016, 624, 0
-6, 0, 16, 0, 0, 0, 0, 3, 0, 0, 1232
2, 0, 16, 0, 0, 0, 0, 3, 0, 0, 0
15, 2, 16, 0, 0, 0, 0, 3, 0, 0, 0
14, 6, 15, 0, 0, 0, 0, 3, 0, 0, 0
8, 10, 15, 0, 0, 0, 0, 3, 0, 0, 0
9, 12, 15, 0, 0, 0, 0, 3, 0, 0, 0
9, 12, 14, 0, 0, 0, 0, 3, 0, 0, 0
10, 6, 14, 0, 0, 0, 0, 3, 0, 0, 0
12, 6, 14, 0, 0, 0, 0, 3, 0, 0, 0
15, 8, 13, 0, 0, 0, 0, 3, 7984, 656, 1200
16, 5, 13, 0, 0, 0, 0, 3, 0, 0, 0
12, 2, 12, 0, 0, 0, 0, 3, 0, 0, 0
9, 4, 12, 0, 0, 0, 0, 3, 0, 0, 0
9, 7, 10, 0, 0, 0, 0, 3, 0, 0, 0
13, 9, 10, 0, 0, 0, 0, 3, 0, 0, 0
15, 10, 9, 0, 0, 0, 0, 3, 0, 0, 0
15, 9, 9, 0, 0, 0, 0, 3, 0, 0, 0
8, 9, 10, 0, 0, 0, 0, 3, 0, 0, 0
11, 8, 10, 0, 0, 0, 0, 3, 0, 0, 0
18, 8, 11, 0, 0, 0, 0, 3, 8032, 656, 1152
21, 10, 12, 0, 0, 0, 0, 3, 0, 0, 0
14, 9, 13, 0, 0, 0, 0, 3, 0, 0, 0
4, 4, 13, 0, 0, 0, 0, 3, 0, 0, 0
0, -1, 14, 0, 0, 0, 0, 3, 0, 0, 0
-2, -4, 13, 0, 0, 0, 0, 3, 0, 0, 0
-8, -5, 13, 0, 0, 0, 0, 3, 0, 0, 0
-12, -4, 12, 0, 0, 0, 0, 3, 0, 0, 0
-12, -7, 12, 0, 0, 0, 0, 3, 0, 0, 0
-9, -8, 11, 0, 0, 0, 0, 3, 0, 0, 0
-6, -9, 10, 0, 0, 0, 0, 3, 7968, 672, 1216
-4, -12, 9, 0, 0, 0, 0, 3, 0, 0, 0
0, -8, 9, 0, 0, 0, 0, 3, 0, 0, 0
1, -1, 10, 0, 0, 0, 0, 3, 0, 0, 0
-2, 2, 10, 0, 0, 0, 0, 3, 0, 0, 0
-7, 4, 11, 0, 0, 0, 0, 3, 0, 0, 0
-2, 4, 12, 0, 0, 0, 0, 3, 0, 0, 0
2, 0, 12, 0, 0, 0, 0, 3, 0, 0, 0
3, -4, 13, 0, 0, 0, 0, 3, 0, 0, 0
0, -2, 13, 0, 0, 0, 0, 3, 0, 0, 0
1, 2, 14, 0, 0, 0, 0, 3, 0, 0, 0
7, 6, 13, 0, 0, 0, 0, 3, 7984, 656, 1200
6, 2, 13, 0, 0, 0, 0, 3, 0, 0, 0
0, 1, 13, 0, 0, 0, 0, 3, 0, 0, 0
-1, 2, 12, 0, 0, 0, 0, 3, 0, 0, 0
3, 3, 11, 0, 0, 0, 0, 3, 0, 0, 0
6, 3, 11, 0, 0, 0, 0, 3, 0, 0, 0
1, 0, 10, 0, 0, 0, 0, 3, 0, 0, 0
-3, 0, 11, 0, 0, 0, 0, 3, 0, 0, 0
-2, 0, 11, 0, 0, 0, 0, 3, 0, 0, 0
0, -2, 11, 0, 0, 0, 0, 3, 0, 0, 0
0, -3, 12, 0, 0, 0, 0, 3, 8000, 672, 1184
-3, -3, 12, 0, 0, 0, 0, 3, 0, 0, 0
-8, -3, 13, 0, 0, 0, 0, 3, 0, 0, 0
-8, -4, 12, 0, 0, 0, 0, 3, 0, 0, 0
-7, -3, 12, 0, 0, 0, 0, 3, 0, 0, 0
-8, -3, 12, 0, 0, 0, 0, 3, 0, 0, 0
-9, -2, 12, 0, 0, 0, 0, 3, 0, 0, 0
-5, 0, 12, 0, 0, 0, 0, 3, 0, 0, 0
-3, 0, 11, 0, 0, 0, 0, 3, 0, 0, 0
-6, -2, 10, 0, 0, 0, 0, 3, 0, 0, 0
-7, -2, 9, 0, 0, 0, 0, 3, 7984, 672, 1216
-3, 0, 8, 0, 0, 0, 0, 3, 0, 0, 0
0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 0
-4, 0, 6, 0, 0, 0, 0, 3, 0, 0, 0
-13, 0, 6, 0, 0, 0, 0, 3, 0, 0, 0
-17, -1, 7, 0, 0, 0, 0, 3, 0, 0, 0
-11, -4, 7, 0, 0, 0, 0, 3, 0, 0, 0
-4, -2, 7, 0, 0, 0, 0, 3, 0, 0, 0
-5, -1, 7, 0, 0, 0, 0, 3, 0, 0, 0
-7, 0, 8, 0, 0, 0, 0, 3, 0, 0, 0
-4, 4, 8, 0, 0, 0, 0, 3, 7952, 720, 0
-2, 4, 9, 0, 0, 0, 0, 3, 0, 0, 1200
-4, 7, 10, 0, 0, 0, 0, 3, 0, 0, 0
0, 15, 11, 0, 0, 0, 0, 3, 0, 0, 0
6, 17, 12, 0, 0, 0, 0, 3, 0, 0, 0
8, 14, 12, 0, 0, 0, 0, 3, 0, 0, 0
11, 23, 13, 0, 0, 0, 0, 3, 0, 0, 0
19, 44, 14, 0, 0, 0, 0, 3, 0, 0, 0
35, 66, 15, 0, 0, 0, 0, 3, 0, 0, 0
49, 83, 15, 0, 0, 0, 0, 3, 0, 0, 0
61, 100, 16, 0, 0, 0, 0, 3, 0, 0, 0
68, 120, 16, 0, 0, 0, 0, 3, 7952, 672, 1152
72, 135, 17, 0, 0, 0, 0, 3, 0, 0, 0
77, 140, 18, 0, 0, 0, 0, 3, 0, 0, 0
81, 142, 19, 0, 0, 0, 0, 3, 0, 0, 0
77, 142, 20, 0, 0, 0, 0, 3, 0, 0, 0
73, 137, 20, 0, 0, 0, 0, 3, 0, 0, 0
73, 137, 20, 0, 0, 0, 0, 3, 0, 0, 0
71, 140, 21, 0, 0, 0, 0, 3, 0, 0, 0
63, 139, 20, 0, 0, 0, 0, 3, 0, 0, 0
50, 136, 20, 0, 0, 0, 0, 3, 0, 0, 0
42, 136, 20, 0, 0, 0, 0, 3, 8000, 624, 1184
42, 131, 20, 0, 0, 0, 0, 3, 0, 0, 0
47, 125, 20, 0, 0, 0, 0, 3, 0, 0, 0
46, 118, 21, 0, 0, 0, 0, 3, 0, 0, 0
42, 110, 21, 0, 0, 0, 0, 3, 0, 0, 0
40, 101, 22, 0, 0, 0, 0, 3, 0, 0, 0
34, 85, 23, 0, 0, 0, 0, 3, 0, 0, 0
22, 71, 24, 0, 0, 0, 0, 3, 0, 0, 0
10, 62, 25, 0, 0, 0, 0, 3, 0, 0, 0
3, 55, 26, 0, 0, 0, 0, 3, 0, 0, 0
-1, 45, 27, 0, 0, 0, 0, 3, 7984, 592, 1248
-9, 35, 28, 0, 0, 0, 0, 3, 0, 0, 0
-15, 30, 29, 0, 0, 0, 0, 3, 0, 0, 0
-20, 23, 29, 0, 0, 0, 0, 3, 0, 0, 0
-21, 18, 29, 0, 0, 0, 0, 3, 0, 0, 0
-25, 12, 30, 0, 0, 0, 0, 3, 0, 0, 0
-33, 8, 30, 0, 0, 0, 0, 3, 0, 0, 0
-40, 4, 29, 0, 0, 0, 0, 3, 0, 0, 0
-40, 1, 29, 0, 0, 0, 0, 3, 0, 0, 0
-41, -2, 29, 0, 0, 0, 0, 3, 0, 0, 0
-47, -4, 29, 0, 0, 0, 0, 3, 8016, 544, 0
-51, -5, 29, 0, 0, 0, 0, 3, 0, 0, 1264
-50, -9, 28, 0, 0, 0, 0, 3, 0, 0, 0
-46, -12, 28, 0, 0, 0, 0, 3, 0, 0, 0
-49, -14, 27, 0, 0, 0, 0, 3, 0, 0, 0
-56, -15, 26, 0, 0, 0, 0, 3, 0, 0, 0
-59, -19, 26, 0, 0, 0, 0, 3, 0, 0, 0
-56, -23, 25, 0, 0, 0, 0, 3, 0, 0, 0
-55, -25, 24, 0, 0, 0, 0, 3, 0, 0, 0
-57, -26, 23, 0, 0, 0, 0, 3, 0, 0, 0
-60, -28, 22, 0, 0, 0, 0, 3, 0, 0, 0
-62, -31, 21, 0, 0, 0, 0, 3, 8016, 592, 1280
-65, -34, 20, 0, 0, 0, 0, 3, 0, 0, 0
-70, -35, 19, 0, 0, 0, 0, 3, 0, 0, 0
-71, -35, 17, 0, 0, 0, 0, 3, 0, 0, 0
-70, -37, 17, 0, 0, 0, 0, 3, 0, 0, 0
-70, -40, 16, 0, 0, 0, 0, 3, 0, 0, 0
-71, -39, 16, 0, 0, 0, 0, 3, 0, 0, 0
-69, -35, 17, 0, 0, 0, 0, 3, 0, 0, 0
-65, -33, 17, 0, 0, 0, 0, 3, 0, 0, 0
-64, -34, 18, 0, 0, 0, 0, 3, 0, 0, 0
-67, -36, 18, 0, 0, 0, 0, 3, 8016, 656, 0
-69, -37, 19, 0, 0, 0, 0, 3, 0, 0, 1280
-68, -38, 19, 0, 0, 0, 0, 3, 0, 0, 0
-65, -40, 20, 0, 0, 0, 0, 3, 0, 0, 0
-66, -43, 20, 0, 0, 0, 0, 3, 0, 0, 0
-68, -43, 19, 0, 0, 0, 0, 3, 0, 0, 0
-64, -38, 19, 0, 0, 0, 0, 3, 0, 0, 0
-58, -36, 18, 0, 0, 0, 0, 3, 0, 0, 0
-56, -37, 17, 0, 0, 0, 0, 3, 0, 0, 0
-58, -37, 16, 0, 0, 0, 0, 3, 0, 0, 0
-59, -34, 15, 0, 0, 0, 0, 3, 8016, 640, 1312
-55, -32, 14, 0, 0, 0, 0, 3, 0, 0, 0
-52, -33, 13, 0, 0, 0, 0, 3, 0, 0, 0
-55, -36, 13, 0, 0, 0, 0, 3, 0, 0, 0
-61, -38, 13, 0, 0, 0, 0, 3, 0, 0, 0
-63, -38, 12, 0, 0, 0, 0, 3, 0, 0, 0
-60, -40, 12, 0, 0, 0, 0, 3, 0, 0, 0
-56, -41, 12, 0, 0, 0, 0, 3, 0, 0, 0
-54, -37, 12, 0, 0, 0, 0, 3, 0, 0, 0
-50, -33, 12, 0, 0, 0, 0, 3, 0, 0, 0
-46, -32, 14, 0, 0, 0, 0, 3, 0, 0, 0
-43, -32, 15, 0, 0, 0, 0, 3, 8016, 560, 1296
-46, -32, 16, 0, 0, 0, 0, 3, 0, 0, 0
-49, -32, 18, 0, 0, 0, 0, 3, 0, 0, 0
-48, -31, 19, 0, 0, 0, 0, 3, 0, 0, 0
-46, -30, 21, 0, 0, 0, 0, 3, 0, 0, 0
-46, -29, 22, 0, 0, 0, 0, 3, 0, 0, 0
-45, -25, 23, 0, 0, 0, 0, 3, 0, 0, 0
-42, -23, 24, 0, 0, 0, 0, 3, 0, 0, 0
-39, -25, 25, 0, 0, 0, 0, 3, 0, 0, 0
-39, -26, 26, 0, 0, 0, 0, 3, 0, 0, 0
-43, -25, 26, 0, 0, 0, 0, 3, 8064, 528, 1344
-45, -24, 26, 0, 0, 0, 0, 3, 0, 0, 0
-45, -26, 26, 0, 0, 0, 0, 3, 0, 0, 0
-48, -30, 25, 0, 0, 0, 0, 3, 0, 0, 0
-52, -33, 25, 0, 0, 0, 0, 3, 0, 0, 0
-52, -33, 24, 0, 0, 0, 0, 3, 0, 0, 0
-45, -29, 24, 0, 0, 0, 0, 3, 0, 0, 0
-42, -30, 23, 0, 0, 0, 0, 3, 0, 0, 0
-43, -29, 21, 0, 0, 0, 0, 3, 0, 0, 0
-44, -28, 20, 0, 0, 0, 0, 3, 0, 0, 0
-42, -27, 19, 0, 0, 0, 0, 3, 0, 0, 0
-40, -27, 18, 0, 0, 0, 0, 3, 8032, 560, 1328
-41, -29, 16, 0, 0, 0, 0, 3, 0, 0, 0
-43, -27, 15, 0, 0, 0, 0, 3, 0, 0, 0
-40, -25, 14, 0, 0, 0, 0, 3, 0, 0, 0
-34, -25, 13, 0, 0, 0, 0, 3, 0, 0, 0
-30, -25, 13, 0, 0, 0, 0, 3, 0, 0, 0
-30, -26, 13, 0, 0, 0, 0, 3, 0, 0, 0
-33, -24, 13, 0, 0, 0, 0, 3, 0, 0, 0
-33, -21, 13, 0, 0, 0, 0, 3, 0, 0, 0
-31, -21, 14, 0, 0, 0, 0, 3, 8016, 560, 1344
-32, -21, 14, 0, 0, 0, 0, 3, 0, 0, 0
-33, -20, 14, 0, 0, 0, 0, 3, 0, 0, 0
-30, -18, 14, 0, 0, 0, 0, 3, 0, 0, 0
-29, -21, 14, 0, 0, 0, 0, 3, 0, 0, 0
-32, -24, 14, 0, 0, 0, 0, 3, 0, 0, 0
-33, -22, 13, 0, 0, 0, 0, 3, 0, 0, 0
-30, -21, 12, 0, 0, 0, 0, 3, 0, 0, 0
-29, -22, 11, 0, 0, 0, 0, 3, 0, 0, 0
-31, -23, 10, 0, 0, 0, 0, 3, 0, 0, 0
-31, -21, 9, 0, 0, 0, 0, 3, 8016, 560, 1344
-32, -23, 8, 0, 0, 0, 0, 3, 0, 0, 0
-32, -23, 7, 0, 0, 0, 0, 3, 0, 0, 0
-30, -21, 7, 0, 0, 0, 0, 3, 0, 0, 0
-28, -15, 7, 0, 0, 0, 0, 3, 0, 0, 0
-28, -12, 8, 0, 0, 0, 0, 3, 0, 0, 0
-27, -13, 7, 0, 0, 0, 0, 3, 0, 0, 0
-25, -14, 8, 0, 0, 0, 0, 3, 0, 0, 0
-25, -13, 8, 0, 0, 0, 0, 3, 0, 0, 0
-26, -11, 8, 0, 0, 0, 0, 3, 0, 0, 0
-25, -8, 9, 0, 0, 0, 0, 3, 0, 0, 0
-20, -7, 9, 0, 0, 0, 0, 3, 8016, 720, 1392
-19, -8, 9, 0, 0, 0, 0, 3, 0, 0, 0
-20, -7, 9, 0, 0, 0, 0, 3, 0, 0, 0
-17, -7, 9, 0, 0, 0, 0, 3, 0, 0, 0
-14, -7, 9, 0, 0, 0, 0, 3, 0, 0, 0
-11, -8, 8, 0, 0, 0, 0, 3, 0, 0, 0
-12, -10, 8, 0, 0, 0, 0, 3, 0, 0, 0
-15, -11, 7, 0, 0, 0, 0, 3, 0, 0, 0
-15, -12, 6, 0, 0, 0, 0, 3, 0, 0, 0
-14, -14, 6, 0, 0, 0, 0, 3, 0, 0, 0
-18, -17, 5, 0, 0, 0, 0, 3, 7968, 944, 1344
-21, -16, 6, 0, 0, 0, 0, 3, 0, 0, 0
-12, -9, 6, 0, 0, 0, 0, 3, 0, 0, 0
0, -1, 7, 0, 0, 0, 0, 3, 0, 0, 0
8, 4, 8, 0, 0, 0, 0, 3, 0, 0, 0
14, 9, 8, 0, 0, 0, 0, 3, 0, 0, 0
17, 12, 9, 0, 0, 0, 0, 3, 0, 0, 0
20, 11, 9, 0, 0, 0, 0, 3, 0, 0, 0
19, 8, 10, 0, 0, 0, 0, 3, 0, 0, 0
14, 8, 11, 0, 0, 0, 0, 3, 0, 0, 0
9, 7, 12, 0, 0, 0, 0, 3, 7904, 1104, 1296
11, 7, 12, 0, 0, 0, 0, 3, 0, 0, 0
13, 7, 12, 0, 0, 0, 0, 3, 0, 0, 0
13, 6, 12, 0, 0, 0, 0, 3, 0, 0, 0
9, 4, 12, 0, 0, 0, 0, 3, 0, 0, 0
