9, -4, 20, 0, 0, 0, 0, 3, 0, 0, 0
9, -4, 20, 0, 0, 0, 0, 3, 0, 0, 0
17, 1, 19, 0, 0, 0, 0, 3, 0, 0, 0
21, 5, 18, 0, 0, 0, 0, 3, 7584, -2624, 1168
19, 4, 17, 0, 0, 0, 0, 3, 0, 0, 0
17, 2, 16, 0, 0, 0, 0, 3, 0, 0, 0
16, 0, 16, 0, 0, 0, 0, 3, 0, 0, 0
15, -1, 16, 0, 0, 0, 0, 3, 0, 0, 0
20, 5, 15, 0, 0, 0, 0, 3, 0, 0, 0
20, 10, 14, 0, 0, 0, 0, 3, 0, 0, 0
14, 9, 13, 0, 0, 0, 0, 3, 0, 0, 0
10, 8, 12, 0, 0, 0, 0, 3, 0, 0, 0
12, 12, 12, 0, 0, 0, 0, 3, 0, 0, 0
16, 19, 12, 0, 0, 0, 0, 3, 7552, -2624, 1104
13, 17, 12, 0, 0, 0, 0, 3, 0, 0, 0
10, 13, 12, 0, 0, 0, 0, 3, 0, 0, 0
13, 14, 11, 0, 0, 0, 0, 3, 0, 0, 0
17, 15, 11, 0, 0, 0, 0, 3, 0, 0, 0
21, 13, 11, 0, 0, 0, 0, 3, 0, 0, 0
20, 9, 11, 0, 0, 0, 0, 3, 0, 0, 0
18, 7, 11, 0, 0, 0, 0, 3, 0, 0, 0
15, 6, 11, 0, 0, 0, 0, 3, 0, 0, 0
14, 8, 10, 0, 0, 0, 0, 3, 0, 0, 0
15, 11, 10, 0, 0, 0, 0, 3, 7552, -2624, 1136
17, 14, 10, 0, 0, 0, 0, 3, 0, 0, 0
16, 19, 9, 0, 0, 0, 0, 3, 0, 0, 0
10, 17, 9, 0, 0, 0, 0, 3, 0, 0, 0
8, 16, 8, 0, 0, 0, 0, 3, 0, 0, 0
11, 18, 7, 0, 0, 0, 0, 3, 0, 0, 0
16, 21, 6, 0, 0, 0, 0, 3, 0, 0, 0
14, 20, 5, 0, 0, 0, 0, 3, 0, 0, 0
9, 22, 4, 0, 0, 0, 0, 3, 0, 0, 0
8, 26, 4, 0, 0, 0, 0, 3, 0, 0, 0
13, 29, 4, 0, 0, 0, 0, 3, 7552, -2656, 0
13, 26, 4, 0, 0, 0, 0, 3, 0, 0, 1152
4, 16, 5, 0, 0, 0, 0, 3, 0, 0, 0
